,path,language,sentence
2137,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0001.mp3,ind,djam poekoel toedjoeh lebih doea poeloeh lima menit
2138,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0002.mp3,ind,maka phileas fogg memberi tabik kepada teman temannja di reform club
2139,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0003.mp3,ind,laloe poelang  jaitoe setelah menang main whist doea poeloeh guinea banjaknja
2140,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0004.mp3,ind,poekoel delapan koerang sepoeloeh menit  sampailah phileas fogg keroemahnja
2141,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0005.mp3,ind,passepartout héran melihat toeannja datang itoe
2142,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0006.mp3,ind,karena ia tahoe benar benar bahwa toeannja soedah beroebah  adatnja
2143,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0007.mp3,ind,jang kebiasaannja tetap poelangnja poekoel doea belas  sekarang soedah di roemah sebelum waktoenja
2144,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0008.mp3,ind,tatkala phileas fogg sampai keroemah ia teroes masoek kedalam biliknja
2145,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0009.mp3,ind,seraja berseroe seroe memanggil boedaknja  katanja
2146,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0010.mp3,ind,passepartout   passepartout tiada menjahoet
2147,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0011.mp3,ind,karena pada ingatannja boekan ialah jang dipanggil
2148,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0012.mp3,ind,sebab tatkala itoe beloem waktoenja ia dipanggil oléh toeannja
2149,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0013.mp3,ind,toeannja memanggil dengan sabar
2150,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0014.mp3,ind,passepartout
2151,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0015.mp3,ind,passepartout laloe pergi keloténg menghadap toeannja
2152,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0016.mp3,ind,phileas fogg berkatalah  soedah doea kali engkau koepanggil  mengapakah ta  datang
2153,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0017.mp3,ind,maka djawab boedaknja
2154,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0018.mp3,ind,ja toean hamba ta  lekas datang
2155,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0019.mp3,ind,sebab menoeroet peratoeran toean beloem waktoenja hamba dipanggil
2156,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0020.mp3,ind,sambil memegang daftar peringatan pekerdjaannja jang diterimanja dari toeannja itoe
2157,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0021.mp3,ind,maka kata toeannja
2158,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0022.mp3,ind,benarlah  passepartout  saja tahoe bahwa engkau ta  salah  saja tiada akan marah kepadamoe
2159,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0023.mp3,ind,dengarlah passepartout  dalam sepoeloeh menit ini kita akan berangkat ke dover dan calais
2160,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0024.mp3,ind,setelah passepartout mendengar perintah toeannja itoe
2161,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0025.mp3,ind,maka beroebahlah romah moekanja  seolah olah tidak terang kepadanja apa jang dikatakan toeannja
2162,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0026.mp3,ind,kemoedian passepartout bertanja kepada toeannja  katanja
2163,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0027.mp3,ind,hendak pindah tempatkah toean
2164,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0028.mp3,ind,sahoet phileas fogg  boekan pindah  tetapi kita hendak berdjalan mengelilingi doenia
2165,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0029.mp3,ind,demi passepartout mendengar kata toeannja itoe
2166,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0030.mp3,ind,tertjenganglah ia beberapa sa at lamanja
2167,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0031.mp3,ind,sambil mengoelang perkataan toeannja itoe seolah olah ta  pertjaja
2168,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0032.mp3,ind,mengelilingi doenia
2169,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0033.mp3,ind,phileas fogg mendjawab  ja  benar  mengelilingi doenia dalam delapan poeloeh hari
2170,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0034.mp3,ind,waktoe sedikit lagi  passepartout  kita haroes lekas lekas berangkat
2171,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0035.mp3,ind,passepartout menggojangkan kepalanja  sambil berkata
2172,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0036.mp3,ind,tetapi toean  tiadakah kita menjediakan peti peti pakaian kita dahoeloe
2173,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0037.mp3,ind,kata toeannja  ta  oesah kita membawa peti peti pakaian  seboeah sitak tjoekoeplah
2174,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0038.mp3,ind,masoekkanlah kedalam sitak itoe doea helai kemédja pelanin dan tiga pasang kaoes kaki
2175,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0039.mp3,ind,demikian djoega bagimoe
2176,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0041.mp3,ind,kaubawa djoega djas dan plaidkoe
2177,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0042.mp3,ind,pakailah sepatoe jang koeat  meskipoen kita beloem hampir hendak berangkat
2178,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0043.mp3,ind,ajoehlah  lekas lekas
2179,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0044.mp3,ind,passepartout hendak mendjawab perkataan toeannja  tetapi ta  dapat  karena tiada sempat lagi
2180,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0045.mp3,ind,ia keloear dari bilik toeannja laloe pergi kebiliknja dan mendjatoehkan dirinja diatas koersi
2181,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0046.mp3,ind,karena merasa letih seloeroeh toeboehnja  seraja berkata sama sendirinja
2182,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0047.mp3,ind,wahai  sial benar badankoe ini
2183,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0048.mp3,ind,dahoeloe koekira akan boléh hidoep senang tinggal disini
2184,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0049.mp3,ind,tetapi sekarang sekonjong konjong mesti mengikoet toean keliling doenia
2185,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0050.mp3,ind,dengan léngah passepartout mengoempoelkan segala alatnja dalam pelajaran keliling doenia dalam delapan poeloeh hari itoe
2186,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0052.mp3,ind,boléh djoega barangkali hanja hendak mempermainkan dia sahadja
2187,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0053.mp3,ind,toeannja hendak pergi ke dover  ke calais  boléh djadi
2188,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0054.mp3,ind,bagi passepartout jang telah lima tahoen meninggalkan tanah airnja njatalah akan menjenangkan hatinja
2189,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0055.mp3,ind,kalau toeannja pergi ke paris lebih soekalah ia  boléh melihat kota besar itoe poela
2190,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0056.mp3,ind,karena toeannja koerang soeka berdjalan djalan  tentoe toeannja akan senang tinggal disana
2191,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0057.mp3,ind,akan tetapi mengingat toeannja itoe biasanja soeka tinggal diroemah sadja
2192,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0058.mp3,ind,maka passepartout koerang pertjaja soenggoehkah toeannja itoe hendak pergi berlajar
2193,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0059.mp3,ind,djam poekoel delapan passepartout menjediakan sitak jang berisi pakaian toeannja dan pakaiannja sendiri
2194,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0060.mp3,ind,laloe ia keloear dari biliknja
2195,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0061.mp3,ind,sedang pikirannja masih hiroe biroe  kemoedian ditoetoepnja dan dikoentjinja pintoe biliknja itoe
2196,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0062.mp3,ind,passepartout pergi menghadap toeannja lagi
2197,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0063.mp3,ind,toeannja djoega telah siap akan berangkat
2198,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0064.mp3,ind,phileas fogg membawa seboeah boekoe bradshaw s continental railway steam  transit and general guide
2199,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0065.mp3,ind,jaitoe seboeah kitab jang berisi keterangan keterangan jang perloe dipakai dalam pelajaran
2200,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0066.mp3,ind,laloe ia meminta sitak jang dipegang oléh passepartout itoe dan dimasoekkannja kedalamnja seikat oeang kertas jang boléh lakoe seantéro doenia
2201,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0067.mp3,ind,selesai dari pada itoe bert njalah ia kepada boedaknja  katanja
2202,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0068.mp3,ind,hai passepartout  ta  ada barang jang loepa
2203,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0069.mp3,ind,djawab passepartout  tiada  toean    dimanakah djas dan plaidkoe
2204,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0070.mp3,ind,inilah  toean   maka kata toeannja  baiklah  bawalah sitak ini
2205,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0071.mp3,ind,sambil memberikan sitak itoe
2206,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0072.mp3,ind,ingat  djaga baik baik sitak itoe  sebab didalamnja ada doea poeloeh riboe pond sterling
2207,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0073.mp3,ind,setelah passepartout mendengar perkataan toeannja itoe
2208,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0074.mp3,ind,hampirlah djatoeh boengkoesan jang berisi oeang itoe dari tangannja
2209,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0075.mp3,ind,seolah olah ia merasa berat wang sekian banjaknja itoe
2210,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0076.mp3,ind,setelah meréka mengoentjikan pintoe roemah jang akan ditinggalkan itoe baik baik
2211,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0077.mp3,ind,maka toeroenlah meréka dari atas loténg
2212,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0079.mp3,ind,phileas fogg dan boedjangnja naiklah keatas seboeah keréta jang dinamakan cab
2213,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0080.mp3,ind,dan dengan tergesa gesa kedoeanja menoedjoe kestation charing cross
2214,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0081.mp3,ind,jaitoe seboeah tjabang dari pada djalan keréta api ooster spoorweg
2215,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0082.mp3,ind,djam poekoel delapan lebih doea poeloeh menit
2216,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0084.mp3,ind,passepartout melontjat keloear dari keréta itoe
2217,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0085.mp3,ind,toeannja mengikoet dia dan membajar séwa keréta
2218,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0086.mp3,ind,pada sa at itoe  djoega maka datanglah seorang perempoean miskin menoentoen seorang anak
2219,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0087.mp3,ind,perempoean itoe tiada bersepatoe  topinja soedah boeroek dan soedah tanggal dua boeloenja
2220,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0089.mp3,ind,perempoean itoe menoedjoe kepada phileas fogg dan meminta sedekah kepadanja
2221,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0090.mp3,ind,fogg  memberi kepadanja doea poeloeh guinea  jaitoe kemenangan ketika main whist
2222,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0091.mp3,ind,maka kata phileas fogg
2223,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0092.mp3,ind,hai perempoean  inilah bagianmoe
2224,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0093.mp3,ind,saja amat bersoekatjila berdjoempa dengan dikau
2225,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0094.mp3,ind,habis berkata itoe  laloe ia teroes berdjalan
2226,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0095.mp3,ind,passepartout melihat perboeatan toeannja itoe
2227,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0096.mp3,ind,keloearlah air matanja  dan jakinlah ia sekarang akan kebaikan hati toeannja itoe
2228,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0097.mp3,ind,fogg dengan boedaknja masoek kedalam wachtkamer  bilik perhentian
2229,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0098.mp3,ind,maka  disoeroehnja passepartout membeli kartjis kelas satoe ke parijs
2230,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0099.mp3,ind,ketika phileas memalingkan dirinja
2231,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0100.mp3,ind,maka dilihatnja kelima orang temannja jang di reform club tadi ada disitoe
2232,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0101.mp3,ind,phileas fogg berkata kepada teman temannja itoe
2233,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0102.mp3,ind,hai toean toean  sekarang saja hendak berangkat
2234,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0103.mp3,ind,maka toean toean kemoedian hari boléh melihat akan perdjalanankoe didalam soeratkoe jang disaksikan dengan tanda tanda tangan oléh orang orang jang boléh dipertjajai
2235,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0104.mp3,ind,djawab ralph gauthier
2236,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0105.mp3,ind,o  toean fogg  itoe sama sekali ta  perloe
2237,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0106.mp3,ind,kami sekalian soedah pertjaja atas kesoetjian hati toean sebagai orang baik baik
2238,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0107.mp3,ind,sahoet phileas fogg
2239,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0108.mp3,ind,tetapi demikian sebaiknja
2240,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0110.mp3,ind,toean fogg  djangan loepa akan poelang
2241,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0111.mp3,ind,djawab phileas fogg
2242,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0113.mp3,ind,jaitoe pada malam ahad poekoel sembilan koerang seperempat dua puluh satu december seribu delapan ratus tujuh puluh dua
2243,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0116.mp3,ind,djam poekoel sembilan koerang seperempat phileas fogg dan boedaknja doedoek bersama sama didalam keréta api
2244,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0117.mp3,ind,lima meint lagi maka terdengarlah boenji lesit jang langsing dan bergeraklah keréta api
2245,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0118.mp3,ind,pada waktoe itoe malam amat gelap
2246,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0119.mp3,ind,maka toeroenlah hoedjan rintik rintik tiada berhentinja semalam malaman itoe
2247,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0120.mp3,ind,phileas fogg doedoek disoedoet keréta dengan tiada mengeloearkan sepatah katapoen
2248,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0121.mp3,ind,passepartout jang roepanja masih terkedjoet djoea sedikit
2249,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0122.mp3,ind,memegang sitak jang berisi oeang kertas itoe koeat koeat dan ditekannja keras keras pada toeboehnja
2250,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0123.mp3,ind,akan tetapi sebeloem keréta api melaloei sydenham
2251,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0124.mp3,ind,maka passepartout berteriak seperti orang jang poetoes harap
2252,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0125.mp3,ind,phileas fogg bertanja  ada apa   maka djawab passepartout  ja toean  dari sebab tergesa gesa kita berangkat
2253,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0126.mp3,ind,maka saja loepa    apakah jang loepa    saja loepa memadamkan lampoe gas dibilik saja
2254,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0127.mp3,ind,kata phileas fogg seperti tiada pedoeli
2255,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_04_verne_128kb_0128.mp3,ind,o  kalau demikian  nanti engkau sendiri membajar harga gas jang habis itoe
2256,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_05_verne_128kb_0000.mp3,ind,bab jang kelima peri meriwajatkan terdjadinja effect matjam baroe didjoeal dalam beurs di london
2257,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_05_verne_128kb_0001.mp3,ind,ketika phileas fogg berangkat dari london
2258,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_05_verne_128kb_0002.mp3,ind,sekali kali ta  disangkanja bahwa pelajarannja itoe akan menggojangkan kota london
